course_code,course_title,section,grades_count,avg_gpa,std_dev,median_gpa,pct_A,pct_B,pct_C,pct_D,pct_F,pct_P,pct_I,pct_AU,pct_W_AW,letters_count,term,faculty
PETE 201,Fluid Mechanics and,1L,41,2.65,0.47,2.67,4.9,51.2,43.9,0.0,0.0,0.0,0.0,0.0,0.0,41,FA2024,Sotirios Longinos
PETE 301,Numerical Methods for,1L,16,2.83,0.58,3.00,6.2,62.5,31.2,0.0,0.0,0.0,0.0,0.0,0.0,16,FA2024,Ainash Shabdirova
PETE 302,Reservoir Engineering I,1L,18,2.69,0.77,2.83,5.6,66.7,22.2,0.0,5.6,0.0,0.0,0.0,0.0,18,FA2024,"Peyman Pourafshary, Azza Hashim Abbas Babikir"
PETE 303,Well Logging and,1L,15,2.87,0.45,3.00,6.7,86.7,6.7,0.0,0.0,0.0,0.0,0.0,0.0,15,FA2024,Ali  Shafiei
PETE 304,Well Completion and,1L,14,3.12,0.61,3.00,28.6,64.3,7.1,0.0,0.0,0.0,0.0,0.0,0.0,14,FA2024,Irawan Sonny
PETE 405,Enhanced Oil Recovery,1L,20,2.85,0.61,3.00,10.0,70.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20,FA2024,Peyman Pourafshary
PETE 410,Introduction to Data Science,1L,19,2.53,0.69,2.67,5.3,52.6,42.1,0.0,0.0,0.0,0.0,0.0,0.0,19,FA2024,Ainash Shabdirova
MINE 301,Mine Surveying and,1L,9,3.74,0.28,3.67,77.8,22.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,FA2024,Emil Bayramov
MINE 302,Geomechanics,1L,9,3.37,0.42,3.33,44.4,55.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,FA2024,Fidelis Suorineni
MINE 303,Mine Ventilation,1L,6,3.11,0.17,3.00,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,FA2024,Sergei Sabanov
MINE 308,Mine Planning,1L,6,2.78,0.83,2.67,16.7,33.3,50.0,0.0,0.0,0.0,0.0,0.0,0.0,6,FA2024,Nasser Madaniesfahani
MINE 401,Mining Geotechnical,1L,6,2.39,0.65,2.17,0.0,33.3,66.7,0.0,0.0,0.0,0.0,0.0,0.0,6,FA2024,Ali Mortazavi
MINE 402,Coal Mining,1L,7,2.52,0.33,2.67,0.0,57.1,42.9,0.0,0.0,0.0,0.0,0.0,0.0,7,FA2024,Fidelis Suorineni
GEOL 201,Mineralogy,1L,23,2.88,0.57,3.00,16.7,58.3,20.8,0.0,0.0,0.0,4.2,0.0,0.0,24,FA2024,Kamal Regmi
GEOL 202,Geologic Maps and Cross-,1L,16,2.63,0.65,2.67,12.5,43.8,43.8,0.0,0.0,0.0,0.0,0.0,0.0,16,FA2024,Jovid Aminov
GEOL 203,Geomorphology,1L,13,3.44,0.39,3.67,69.2,30.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,FA2024,Medet Junussov
GEOL 301,Sedimentary petrology,1L,13,3.36,0.48,3.33,46.2,53.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,FA2024,Jovid Aminov
GEOL 302,Thermodynamics and,1L,13,2.59,0.82,2.33,15.4,30.8,46.2,7.7,0.0,0.0,0.0,0.0,0.0,13,FA2024,Kamal Regmi
GEOL 303,Structural Geology and,1L,14,3.31,0.59,3.33,35.7,57.1,7.1,0.0,0.0,0.0,0.0,0.0,0.0,14,FA2024,Sebastianus Willem Josef Den Brok
GEOL 305,Geology of ore deposits,1L,23,3.01,0.50,3.00,13.0,78.3,8.7,0.0,0.0,0.0,0.0,0.0,0.0,23,FA2024,George Mathews
GEOL 310,Field Geology 2,1OCA,3,3.67,0.00,3.67,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,FA2024,Sebastianus Willem Josef Den Brok
GEOL 401,Petroleum Geology and,1L,24,3.33,0.57,3.33,45.8,41.7,12.5,0.0,0.0,0.0,0.0,0.0,0.0,24,FA2024,Milovan Fustic
GEOL 402,Water Resource Management,1L,15,3.00,0.58,2.67,26.7,60.0,13.3,0.0,0.0,0.0,0.0,0.0,0.0,15,FA2024,Marzhan Baigaliyeva
GEOL 404,Research Project I,1P,2,3.67,0.47,3.67,33.3,33.3,0.0,0.0,0.0,0.0,33.3,0.0,0.0,3,FA2024,Sebastianus Willem Josef Den Brok
ECON 220,Resource Economics,1L,35,2.97,0.42,3.00,11.4,80.0,8.6,0.0,0.0,0.0,0.0,0.0,0.0,35,FA2024,Zauresh Atakhanova
ECON 220,Resource Economics,2L,25,2.72,0.85,2.67,15.4,42.3,30.8,3.8,3.8,0.0,0.0,0.0,3.8,26,FA2024,Zauresh Atakhanova
SMG 100,Introduction to Natural,1L,99,2.97,0.70,3.00,26.0,45.0,26.0,2.0,0.0,0.0,0.0,0.0,1.0,100,FA2024,Randy Hazlett
SMG 200,Resource Economics,1L,35,2.97,0.42,3.00,11.4,80.0,8.6,0.0,0.0,0.0,0.0,0.0,0.0,35,FA2024,Zauresh Atakhanova
SMG 200,Resource Economics,2L,25,2.72,0.85,2.67,15.4,42.3,30.8,3.8,3.8,0.0,0.0,0.0,3.8,26,FA2024,Zauresh Atakhanova
SMG 210,Strength of Materials,1L,41,3.28,0.51,3.33,34.1,56.1,9.8,0.0,0.0,0.0,0.0,0.0,0.0,41,FA2024,Amoussou Coffi Adoko
PETE 202,Transport Phenomena,1L,15,2.82,0.59,3.00,13,53,33,0,0,0,0,0,0,15,SP2024,Peyman Pourafshary
PETE 203,Drilling Engineering with,1L,15,2.71,0.67,2.67,13,40,40,7,0,0,0,0,0,15,SP2024,Irawan Sonny
PETE 204,Reservoir Rock and Fluid,1L,18,2.41,0.66,2.50,0,50,33,17,0,0,0,0,0,18,SP2024,Ali  Shafiei
PETE 305,Well Test Analysis,1L,16,2.33,0.47,2.33,0,44,56,0,0,0,0,0,0,16,SP2024,Azza Hashim Abbas Babikir
PETE 306,Reservoir Engineering II,1L,17,3.20,0.47,3.00,35,59,6,0,0,0,0,0,0,17,SP2024,Randy Hazlett
PETE 307,Production Engineering,1L,21,2.16,1.05,2.00,14,19,43,19,5,0,0,0,0,21,SP2024,Changhong Gao
PETE 311,Reservoir Simulation,1L,15,3.05,0.52,3.00,20,73,7,0,0,0,0,0,0,15,SP2024,Masoud Riazi
PETE 404,Petroleum Geomechanics,1L,17,2.08,0.92,2.33,0,29,59,0,12,0,0,0,0,17,SP2024,Ali  Shafiei
MINE 201,Mineral Processing,1L,11,2.40,0.77,2.33,18,18,64,0,0,0,0,0,0,11,SP2024,Ata Akcil
MINE 303,Materials Handling,1L,6,3.00,0.84,3.17,33,33,33,0,0,0,0,0,0,6,SP2024,Amoussou Coffi Adoko
MINE 304,Resource Estimation,1L,6,2.73,0.65,2.67,14,57,14,0,0,0,0,0,14,7,SP2024,Nasser Madaniesfahani
MINE 306,Systems and Design,1L,6,1.22,0.96,1.67,0,0,57,0,29,0,0,0,14,7,SP2024,Fidelis Suorineni
MINE 307,and Design,1L,6,2.89,0.78,3.00,29,29,29,0,0,0,0,0,14,7,SP2024,Ali Mortazavi
MINE 310,Rock Breakage,1L,6,3.11,0.93,3.17,43,29,14,0,0,0,0,0,14,7,SP2024,Saffet Yagiz
MINE 403,Mine Risk Management,1L,10,3.60,0.21,3.67,70,30,0,0,0,0,0,0,0,10,SP2024,Sergei Sabanov
MINE 480,Mine Design Project,1L,10,3.50,0.24,3.67,60,40,0,0,0,0,0,0,0,10,SP2024,Sergei Sabanov
GEOL 101,Fundamentals of Geology,1L,70,2.48,0.70,2.67,3,54,35,4,3,0,0,0,1,71,SP2024,George Mathews
GEOL 101,Fundamentals of Geology,2L,175,2.86,0.53,3.00,4,77,13,1,1,0,0,0,3,181,SP2024,George Mathews
GEOL 204,strartigraphy,1L,14,3.64,0.38,3.67,79,21,0,0,0,0,0,0,0,14,SP2024,Milovan Fustic
GEOL 205,Paleontology,1L,13,2.92,0.58,3.00,0,85,8,8,0,0,0,0,0,13,SP2024,"Peyman Pourafshary, Altynay Kazhkenova, Azam Soltani Dehnavi"
GEOL 301,petrology,1L,16,2.56,0.69,2.67,13,44,44,0,0,0,0,0,0,16,SP2024,Kamal Regmi
GEOL 304,Geophysics,1L,4,3.42,0.17,3.33,25,75,0,0,0,0,0,0,0,4,SP2024,Azam Soltani Dehnavi
GEOL 306,Geodynamics,1L,3,3.33,0.00,3.33,0,100,0,0,0,0,0,0,0,3,SP2024,Sebastianus Willem Josef Den Brok
GEOL 307,Systems,1L,5,3.73,0.28,3.67,80,20,0,0,0,0,0,0,0,5,SP2024,Emil Bayramov
GEOL 402,Water Resource Management,1L,15,2.82,0.77,3.00,19,38,31,6,0,0,0,0,6,16,SP2024,Marzhan Baigaliyeva
GEOL 403,Geostatistics,1L,16,3.52,0.40,3.67,56,44,0,0,0,0,0,0,0,16,SP2024,Emil Bayramov
GEOL 405,Research Project II,1IS,10,3.53,0.32,3.33,30,70,0,0,0,0,0,0,0,10,SP2024,Milovan Fustic
GEOL 407,Geophysics,1L,14,2.76,0.83,3.00,14,64,7,14,0,0,0,0,0,14,SP2024,Medet Junussov
GEOL 411,Photography for Geosciences,1L,9,3.81,0.30,4.00,78,22,0,0,0,0,0,0,0,9,SP2024,Sebastianus Willem Josef Den Brok
SMG 400,Engineering Economics,1L,20,3.18,0.63,3.00,35,55,10,0,0,0,0,0,0,20,SP2024,Zauresh Atakhanova
BIOL 101,Introductory Biology,1L,16,2.48,0.97,2.67,0,63,5,11,5,0,0,0,16,19,SP2024,Radmir Sarsenov
BIOL 105,General Biology,1L,103,2.17,0.72,2.00,5,20,64,7,3,0,0,0,1,104,SP2024,"Aigerim Soltabayeva, Dos Sarbassov"
BIOL 110L,Modern Biology I Laboratory,1Lb,22,3.00,0.36,3.00,5,86,9,0,0,0,0,0,0,22,SP2024,Burkitkan Akbay
BIOL 110L,Modern Biology I Laboratory,2Lb,18,2.78,0.52,2.67,5,60,25,0,0,0,0,0,10,20,SP2024,Nurtilek Galimov
BIOL 110L,Modern Biology I Laboratory,3Lb,7,2.95,0.70,3.00,29,57,14,0,0,0,0,0,0,7,SP2024,Nurtilek Galimov
BIOL 110L,Modern Biology I Laboratory,4Lb,25,2.75,0.78,3.00,12,60,24,0,4,0,0,0,0,25,SP2024,Burkitkan Akbay
BIOL 110,Modern Biology I,1L,74,2.36,1.09,2.33,17,31,29,13,8,0,0,0,1,75,SP2024,Anna Andreeva
BIOL 110,Modern Biology I,2L,61,2.08,1.08,2.00,10,24,31,16,9,0,0,0,9,67,SP2024,Olena Filchakova
BIOL 120L,Modern Biology II,1Lb,21,3.11,0.51,3.00,24,67,10,0,0,0,0,0,0,21,SP2024,Burkitkan Akbay
BIOL 120L,Modern Biology II,2Lb,14,3.09,0.58,3.33,13,73,0,7,0,0,0,0,7,15,SP2024,Aigerim Soltabayeva
BIOL 120L,Modern Biology II,3Lb,27,3.07,0.71,3.33,22,70,4,0,4,0,0,0,0,27,SP2024,Nurtilek Galimov
BIOL 120,Modern Biology II,1L,79,2.63,0.95,2.67,16,45,26,8,4,0,0,0,1,80,SP2024,Anna Andreeva
BIOL 230,Human Anatomy and,1L,56,3.29,0.53,3.33,37,54,2,2,0,0,0,0,5,59,SP2024,Chethan Purushothama
BIOL 301L,Molecular Cell Biology,1Lb,2,0.50,0.71,0.50,0,0,0,33,33,0,0,0,33,3,SP2024,"Radmir Sarsenov, Nurtilek Galimov"
BIOL 301,Molecular Cell Biology,1L,60,2.84,0.53,3.00,7,68,23,0,0,0,0,0,3,62,SP2024,Ivan Vorobyev
BIOL 305L,Introduction to Microbiology,1Lb,22,2.67,0.48,2.67,0,74,17,4,0,0,0,0,4,23,SP2024,Aigerim Soltabayeva
BIOL 305,Introduction to Microbiology,1L,19,3.00,0.51,3.00,16,68,16,0,0,0,0,0,0,19,SP2024,Damira Kanayeva
BIOL 310,Immunology,1L,48,2.97,0.74,3.17,23,60,13,2,2,0,0,0,0,48,SP2024,Timo Burster
BIOL 321,Bioethics,1L,40,3.03,0.37,3.00,10,83,5,0,0,0,0,0,2,41,SP2024,Otilia Nuta
BIOL 331,Human Anatomy and,1L,9,3.04,0.81,3.33,33,33,33,0,0,0,0,0,0,9,SP2024,Tursonjan Tokay
BIOL 333,Environmental Biology,1L,14,3.55,0.66,4.00,71,14,14,0,0,0,0,0,0,14,SP2024,Natalie Barteneva
BIOL 341,Biochemistry I,1L,64,3.09,0.44,3.00,16,77,8,0,0,0,0,0,0,64,SP2024,Timo Burster
BIOL 355,Critical Research Reasoning,1L,20,2.92,0.46,3.00,10,76,10,0,0,0,0,0,5,21,SP2024,yingqiu Xie
BIOL 363,Structural Bioinformatics,1L,25,3.81,0.26,4.00,92,8,0,0,0,0,0,0,0,25,SP2024,Ferdinand Molnar
BIOL 370,Genetics,1L,29,2.95,0.89,3.00,31,38,19,0,3,0,0,0,9,32,SP2024,Zhanat Muminova
BIOL 440,Neuroscience,1L,39,3.32,0.93,3.67,53,35,5,0,5,0,0,0,3,40,SP2024,Olena Filchakova
BIOL 445,Medical Microbiology,1L,21,3.33,0.77,3.67,57,33,5,5,0,0,0,0,0,21,SP2024,Zhanat Muminova
BIOL 450L,Food Microbiology Lab,1Lb,6,3.44,0.27,3.50,50,50,0,0,0,0,0,0,0,6,SP2024,Aigerim Soltabayeva
BIOL 450,Food Microbiology,1L,25,3.28,0.50,3.33,35,54,8,0,0,0,0,0,4,26,SP2024,Damira Kanayeva
BIOL 468,Integrated Cell Biology,1L,19,3.46,0.43,3.67,53,47,0,0,0,0,0,0,0,19,SP2024,Gonzalo Hap Hortelano
BIOL 471,Light and Electron,1L,7,2.86,0.79,3.00,14,57,29,0,0,0,0,0,0,7,SP2024,Ivan Vorobyev
BIOL 481,Neuroimmunology,1L,22,3.32,0.79,3.33,32,64,0,0,5,0,0,0,0,22,SP2024,Eugene Ponomarev
BIOL 491,Honors Thesis,1Wsh,6,4.00,0.00,4.00,100,0,0,0,0,0,0,0,0,6,SP2024,Olena Filchakova
BIOL 492,Research Experience in,1P,28,3.48,0.40,3.67,54,46,0,0,0,0,0,0,0,28,SP2024,Eugene Ponomarev
BIOL 492,Research Experience in,2P,27,3.61,0.37,3.67,67,33,0,0,0,0,0,0,0,27,SP2024,Tri Pham
CHEM 092,Survey of Environmental,1L,72,3.06,0.68,3.00,25,61,13,0,1,0,0,0,0,72,SP2024,Zhannat Ashikbayeva
CHEM 101L,General Chemistry I lab,1ChLb,22,2.41,0.83,2.33,4,39,44,4,4,0,0,0,4,23,SP2024,Aigerim Galyamova
CHEM 101L,General Chemistry I lab,2ChLb,10,2.30,1.43,2.50,27,18,27,0,18,0,0,0,9,11,SP2024,"Aliya Toleuova, Sandugash Kalybekkyzy"
CHEM 101L,General Chemistry I lab,3ChLb,22,3.24,0.71,3.33,38,38,17,0,0,0,0,0,8,24,SP2024,Zhannat Ashikbayeva
CHEM 101L,General Chemistry I lab,4ChLb,24,3.25,0.61,3.33,42,42,17,0,0,0,0,0,0,24,SP2024,Aisulu Zhanbossinova
CHEM 101,General Chemistry I,1L,56,2.31,0.68,2.33,3,32,46,6,2,0,2,0,10,63,SP2024,Khalil Amro
CHEM 102,General Chemistry II,1L,68,2.31,1.06,2.33,15,27,43,6,10,0,0,0,0,68,SP2024,Aisulu Zhanbossinova
CHEM 102,General Chemistry II,2L,70,2.30,0.91,2.33,9,40,37,9,6,0,0,0,0,70,SP2024,"Aliya Toleuova, Aigerim Galyamova"
CHEM 102,General Chemistry II,3L,12,1.75,0.84,2.00,0,15,46,23,8,0,0,0,8,13,SP2024,Khalil Amro
CHEM 211L,Organic Chemistry I Lab,1Lb,8,3.08,0.53,3.00,38,50,13,0,0,0,0,0,0,8,SP2024,Roza Oztopcu
CHEM 211L,Organic Chemistry I Lab,3Lb,3,3.11,1.02,3.33,20,20,20,0,0,0,0,0,40,5,SP2024,Roza Oztopcu
CHEM 211,Organic Chemistry I,1L,52,2.01,1.09,2.33,9,22,35,17,13,0,0,0,4,54,SP2024,Irshad Kammakakam
CHEM 212L,Organic Chemistry II Lab,1ChLb,14,3.38,0.64,3.50,50,36,14,0,0,0,0,0,0,14,SP2024,Rauan Smail
CHEM 212L,Organic Chemistry II Lab,2ChLb,4,3.33,0.72,3.50,50,25,25,0,0,0,0,0,0,4,SP2024,Rauan Smail
CHEM 212L,Organic Chemistry II Lab,4ChLb,6,3.83,0.41,4.00,83,17,0,0,0,0,0,0,0,6,SP2024,Salimgerey Adilov
CHEM 212,Organic Chemistry II,1L,8,2.63,1.37,2.83,38,25,25,0,13,0,0,0,0,8,SP2024,Salimgerey Adilov
CHEM 212,Organic Chemistry II,2L,21,2.51,1.32,2.67,38,14,19,19,10,0,0,0,0,21,SP2024,Davit Hayrapetyan
CHEM 250,Descriptive Inorganic,1L,37,2.64,1.29,3.00,35,30,16,5,14,0,0,0,0,37,SP2024,Timur Atabaev
CHEM 320L,Instrumental Analysis Lab,1ChLb,15,3.07,0.76,3.33,38,38,13,6,0,0,0,0,6,16,SP2024,Rostislav Bukasov
CHEM 320,Instrumental Analysis,1L,18,2.50,1.33,2.83,26,26,16,16,11,0,0,0,5,19,SP2024,Rostislav Bukasov
CHEM 332L,Physical Chemistry II Lab,1ChLb,12,3.78,0.36,4.00,75,25,0,0,0,0,0,0,0,12,SP2024,Haiyan Fan
CHEM 332,Physical Chemistry II,1L,13,3.15,0.79,3.33,31,46,15,8,0,0,0,0,0,13,SP2024,Haiyan Fan
CHEM 380,Research Methods,1L,18,3.09,0.68,3.33,30,50,5,5,0,0,0,0,10,20,SP2024,Andrey Khalimon
CHEM 411,Advanced Organic,1L,4,3.08,0.92,3.17,50,25,25,0,0,0,0,0,0,4,SP2024,Davit Hayrapetyan
CHEM 431,Computational Chemistry,1L,2,3.83,0.23,3.83,100,0,0,0,0,0,0,0,0,2,SP2024,Mannix Balanay
CHEM 433,Surfactants and Colloids,1L,18,2.09,1.38,2.00,20,15,20,20,15,0,0,0,10,20,SP2024,Vesselin Paunov
CHEM 442,Biochemistry II with Lab-Metabolic Biochemistry,1L,6,2.61,0.85,2.17,14,14,57,0,0,0,0,0,14,7,SP2024,Darkhan Utepbergenov
CHEM 451,Applied Homogenous,1L,7,3.43,0.66,3.67,63,13,13,0,0,0,0,0,13,8,SP2024,Andrey Khalimon
CHEM 489,Directed Research II,1L,11,3.15,1.10,3.33,36,55,0,0,9,0,0,0,0,11,SP2024,Timur Atabaev
CHEM 490,Nanochemistry,1L,11,3.06,0.51,3.00,9,82,9,0,0,0,0,0,0,11,SP2024,Timur Atabaev
MATH 109,Mathematical Discovery,1L,61,3.50,0.55,3.67,57,39,3,0,0,0,0,0,0,61,SP2024,Catalina Troshev
MATH 109,Mathematical Discovery,2L,58,3.49,0.71,3.67,65,22,8,0,2,0,0,0,3,60,SP2024,Catalina Troshev
MATH 161,Calculus I,1L,63,2.22,1.17,2.33,13,36,23,14,13,0,0,0,2,64,SP2024,Andrey Melnikov
MATH 161,Calculus I,2L,57,2.68,0.99,3.00,16,47,28,4,5,0,0,0,0,57,SP2024,Andrey Melnikov
MATH 161,Calculus I,3L,59,3.12,1.03,3.67,50,27,10,10,2,0,0,0,2,60,SP2024,Catalina Troshev
MATH 161,Calculus I,4L,60,3.08,1.04,3.33,48,27,17,5,3,0,0,0,0,60,SP2024,Catalina Troshev
MATH 161,Calculus I,5L,55,2.49,1.29,2.67,26,29,22,3,14,0,0,0,5,58,SP2024,Khumoyun Jabbarkhanov
MATH 161,Calculus I,6L,41,2.32,1.30,2.67,14,44,16,2,19,0,0,0,5,43,SP2024,Khumoyun Jabbarkhanov
MATH 161,Calculus I,7L,45,2.57,1.33,3.00,25,33,16,6,12,0,0,0,8,49,SP2024,Khumoyun Jabbarkhanov
MATH 162,Calculus II,1L,59,2.41,1.22,2.33,23,25,25,15,10,0,0,0,3,61,SP2024,Adilbek Kairzhan
MATH 162,Calculus II,2L,61,2.83,1.09,3.00,33,38,18,3,8,0,0,0,0,61,SP2024,Zhansaya Tleuliyeva
MATH 162,Calculus II,3L,71,2.55,0.95,2.67,10,50,26,7,6,0,0,0,1,72,SP2024,Aigerim Madiyeva
MATH 162,Calculus II,4L,49,2.57,0.96,2.67,18,36,36,2,6,0,0,0,2,50,SP2024,Aigerim Madiyeva
MATH 162,Calculus II,5L,89,2.14,1.15,2.33,8,40,24,11,16,0,0,0,1,90,SP2024,Aigerim Madiyeva
MATH 162,Calculus II,6L,87,2.65,1.12,2.67,25,36,21,6,8,0,0,0,4,91,SP2024,Samat Kassabek
MATH 162,Calculus II,7L,87,2.54,0.95,2.67,16,40,34,3,6,0,0,0,1,88,SP2024,Samat Kassabek
MATH 162,Calculus II,8L,89,2.70,1.07,2.67,31,26,33,3,6,0,0,0,1,90,SP2024,Samat Kassabek
MATH 162,Calculus II,9L,61,2.86,0.94,3.00,33,38,20,8,2,0,0,0,0,61,SP2024,Zhansaya Tleuliyeva
MATH 162,Calculus II,10L,58,2.78,1.08,3.00,30,30,25,5,7,0,0,0,5,61,SP2024,Zhansaya Tleuliyeva
MATH 162,Calculus II,11L,57,2.84,1.19,3.00,37,25,22,3,8,0,0,0,5,60,SP2024,Adilbek Kairzhan
MATH 251,Discrete Mathematics,1L,60,2.42,1.01,2.50,10,39,39,3,7,0,0,0,2,61,SP2024,Zhanbota Myrzakul
MATH 251,Discrete Mathematics,2L,89,2.34,1.02,2.33,13,34,33,11,7,0,0,0,1,90,SP2024,Zhanbota Myrzakul
MATH 263,Calculus III,1L,57,2.60,0.98,2.67,18,35,30,8,3,0,0,0,5,60,SP2024,Amin Esfahani
MATH 273,Linear Algebra with,1L,60,2.15,0.91,2.17,3,31,41,16,7,0,0,0,2,61,SP2024,Ardak Kashkynbayev
MATH 273,Linear Algebra with,2L,41,1.85,1.11,2.00,5,24,37,17,17,0,0,0,0,41,SP2024,Ardak Kashkynbayev
MATH 273,Linear Algebra with,3L,48,2.44,1.28,2.83,22,31,22,8,12,0,0,0,6,51,SP2024,Zhibek Kadyrsizova
MATH 274,Introduction to Differential,1L,47,2.30,1.34,2.67,16,35,18,10,16,0,0,0,4,49,SP2024,Amin Esfahani
MATH 274,Introduction to Differential,2L,48,2.43,1.16,2.67,20,30,28,8,10,0,0,0,4,50,SP2024,Tolga Etgu
MATH 274,Introduction to Differential,3L,33,2.31,1.11,2.67,9,46,24,12,9,0,0,0,0,33,SP2024,Adilet Otemissov
MATH 302,Abstract Algebra I,1L,40,2.49,1.21,2.67,27,23,23,9,9,0,2,0,7,44,SP2024,Eunghyun Lee
MATH 310,Applied Statistical Methods,1L,55,3.58,0.72,4.00,64,28,2,0,2,0,0,0,5,58,SP2024,Kerem Ugurlu
MATH 321,Probability,1L,56,2.82,0.91,3.00,26,40,26,2,3,0,0,0,3,58,SP2024,Erum Rehman
MATH 321,Probability,2L,58,3.06,0.63,3.00,25,57,13,2,0,0,0,0,3,60,SP2024,Erum Rehman
MATH 321,Probability,3L,91,3.19,0.60,3.33,33,51,17,0,0,0,0,0,0,91,SP2024,Viktor Ten
MATH 321,Probability,4L,89,3.11,0.57,3.00,27,58,13,1,0,0,0,0,1,90,SP2024,Viktor Ten
MATH 322,Mathematical Statistics,1L,53,3.23,0.67,3.33,40,47,13,0,0,0,0,0,0,53,SP2024,Piotr Sebastian Skrzypacz
MATH 350,Research Methods,1L,56,3.05,0.40,3.00,13,82,5,0,0,0,0,0,0,56,SP2024,Dongming Wei
MATH 350,Research Methods,2L,54,3.64,0.50,3.67,70,28,0,2,0,0,0,0,0,54,SP2024,Durvudkhan Suragan
MATH 351,Introduction to Numerical,1L,41,3.17,0.86,3.33,44,37,15,2,2,0,0,0,0,41,SP2024,Yerlan Amanbek
MATH 351,Introduction to Numerical,2L,40,3.53,0.46,3.67,60,38,3,0,0,0,0,0,0,40,SP2024,Yerlan Amanbek
MATH 361,Real Analysis I,1L,42,1.29,1.45,1.00,11,9,18,14,43,0,0,0,5,44,SP2024,Alejandro Javier Castro Castilla
MATH 407,Introduction to Graph Theory,1L,61,2.19,1.06,2.00,14,22,41,11,8,0,0,0,5,64,SP2024,Manat Mustafa
MATH 411,Linear Programming,1L,48,2.76,0.81,2.83,19,48,27,4,2,0,0,0,0,48,SP2024,Adilet Otemissov
MATH 412,Nonlinear Optimization,1L,42,3.03,0.89,3.33,41,26,33,0,0,0,0,0,0,42,SP2024,Kerem Ugurlu
MATH 423,Actuarial Mathematics II,1L,52,2.83,0.74,3.00,23,45,28,2,0,0,0,0,2,53,SP2024,Dongming Wei
MATH 449,Statistical Programming,1L,45,3.18,0.58,3.33,30,50,17,0,0,0,0,0,2,46,SP2024,Rustem Takhanov
MATH 455,Stochastic Calculus,1L,52,2.63,1.08,2.83,21,32,23,13,4,0,0,0,7,56,SP2024,Eunghyun Lee
MATH 456,Introduction to Lie Groups and,1L,17,3.04,0.90,3.00,37,21,26,5,0,0,0,0,11,19,SP2024,Zhibek Kadyrsizova
MATH 462,Advanced Linear Algebra,1L,40,1.78,1.19,1.67,6,18,28,12,16,0,0,0,22,51,SP2024,Manat Mustafa
MATH 476,Numerical Methods for Partial,1L,2,4.00,0.00,4.00,100,0,0,0,0,0,0,0,0,2,SP2024,Alejandro Javier Castro Castilla
MATH 480,Complex Analysis,1L,1,3.67,,3.67,100,0,0,0,0,0,0,0,0,1,SP2024,Alejandro Javier Castro Castilla
MATH 482,Fourier Analysis,1L,47,3.23,0.71,3.33,38,49,9,4,0,0,0,0,0,47,SP2024,Piotr Sebastian Skrzypacz
MATH 490,Special Topics in Mathematics I,1L,7,3.52,0.38,3.33,38,50,0,0,0,0,0,0,13,8,SP2024,Durvudkhan Suragan
MATH 498,Directed Study in Mathematics II,1L,3,3.55,0.39,3.33,33,67,0,0,0,0,0,0,0,3,SP2024,Zhibek Kadyrsizova
PHYS 161,Physics I for Scientists and,1L,203,2.75,0.84,3.00,15,52,21,6,2,0,0,0,3,210,SP2024,Marat Kaikanov
PHYS 162,Physics II for Scientists and,1L,221,2.98,0.70,3.00,25,53,18,3,0,0,0,0,1,223,SP2024,Ernazar Abdikamalov
PHYS 162,Physics II for Scientists and,2L,153,2.84,0.96,3.00,24,49,17,3,5,0,0,0,2,156,SP2024,Dana Alina
PHYS 162,Physics II for Scientists and,3L,212,3.00,0.70,3.00,26,51,20,2,1,0,0,0,0,212,SP2024,"Alexander Tikhonov, Bakhtiyar Orazbayev"
PHYS 202,Introductory Astrophysics,1L,52,2.33,0.83,2.33,9,29,47,7,2,0,0,0,6,55,SP2024,Dana Alina
PHYS 222,Classical Mechanics II,1L,11,2.79,1.30,3.00,46,18,27,0,9,0,0,0,0,11,SP2024,Daniele Malafarina
PHYS 270,Computational Physics with,1L,22,3.38,0.45,3.33,41,55,5,0,0,0,0,0,0,22,SP2024,Bakhtiyar Orazbayev
PHYS 280,Thermodynamics and Statistical,1L,13,2.08,0.66,2.00,6,12,53,6,0,0,0,0,24,17,SP2024,Zhandos Utegulov
PHYS 362,Classical Electrodynamics II,1L,6,3.28,0.39,3.17,17,83,0,0,0,0,0,0,0,6,SP2024,"Michael Good, Anton Desyatnikov"
PHYS 370,Optics with Laboratory,1L,8,3.33,0.56,3.33,50,50,0,0,0,0,0,0,0,8,SP2024,Alexander Tikhonov
PHYS 451,Quantum Mechanics I,1L,7,2.72,0.78,3.00,14,57,29,0,0,0,0,0,0,7,SP2024,Sergiy Bubin
PHYS 462,Field Theories in Physics,1L,9,3.15,0.67,3.33,33,44,22,0,0,0,0,0,0,9,SP2024,Daniele Malafarina
PHYS 470,Introduction to Optoelectronics,1L,3,3.11,1.02,3.33,33,33,33,0,0,0,0,0,0,3,SP2024,Askhat Jumabekov
