course_code,course_title,section,grades_count,avg_gpa,std_dev,median_gpa,pct_A,pct_B,pct_C,pct_D,pct_F,pct_P,pct_I,pct_AU,pct_W_AW,letters_count,term,faculty
CSCI 496,Generative ArtificialIntelligence,1L,27,3.07,0.69,3.33,20.0,42.9,11.4,2.9,0.0,0.0,0.0,11.4,,35,SP2026,Minho Lee
ROBT 202,System Dynamics andModeling,1L,35,2.8,1.17,3.33,35.1,27.0,21.6,5.4,5.4,0.0,0.0,0.0,,37,SP2026,MatteoRubagotti
ROBT 204,Electrical and ElectronicCircuits II with Lab,1L,31,2.69,1.03,3.0,27.3,27.3,33.3,3.0,3.0,0.0,0.0,0.0,,33,SP2026,Ton Duc Do
ROBT 206,Microcontrollers with Lab,10Lb,79,2.79,1.12,3.0,32.5,38.8,15.0,5.0,7.5,0.0,0.0,0.0,,80,SP2026,TogzhanSyrymova
ROBT 206,Microcontrollers with Lab,2L,54,2.91,1.11,3.16,46.3,24.1,18.5,5.6,5.6,0.0,0.0,0.0,,54,SP2026,TogzhanSyrymova
ROBT 206,Microcontrollers with Lab,4Lb,131,3.19,0.7,3.33,42.9,38.3,15.0,2.3,0.0,0.0,0.0,0.0,,133,SP2026,AnaraSandygulova
ROBT 304,Electromechanical Systemswith lab,1L,27,3.09,0.64,3.0,29.6,51.9,18.5,0.0,0.0,0.0,0.0,0.0,,27,SP2026,AibekNiyetkaliyev
ROBT 308,Industrial Automation,1L,18,2.94,0.73,3.16,26.3,36.8,31.6,0.0,0.0,0.0,0.0,0.0,,19,SP2026,Tohid Alizadeh
ROBT 312,Robotics I: Kinematics andDynamics,1L,27,3.06,0.69,3.33,33.3,44.4,22.2,0.0,0.0,0.0,0.0,0.0,,27,SP2026,MicheleFolgheraiter
ROBT 391,Research methods,1L,25,3.73,0.35,4.0,80.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,,25,SP2026,AnaraSandygulova
ROBT 402,Robotic/MechatronicSystem Design,1L,16,3.4,0.49,3.5,50.0,37.5,12.5,0.0,0.0,0.0,0.0,0.0,,16,SP2026,AlmasShintemirov
ROBT 492,Capstone Project II,1P,16,3.63,0.38,3.67,75.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,,16,SP2026,TogzhanSyrymova
PETE 202,Transport Phenomena,1L,18,3.2,0.59,3.16,38.9,44.4,16.7,0.0,0.0,0.0,0.0,0.0,,18,SP2026,PeymanPourafshary
PETE 203,Drilling Engineering withLaboratories,1L,21,3.05,1.02,3.33,38.1,42.9,9.5,4.8,4.8,0.0,0.0,0.0,,21,SP2026,Irawan Sonny
PETE 204,Reservoir Rock and FluidProperties with Lab,1L,25,2.36,0.66,2.0,0.0,32.0,64.0,4.0,0.0,0.0,0.0,0.0,,25,SP2026,Ali Shafiei
PETE 305,Well Test Analysis,1L,26,2.83,0.63,3.0,15.4,53.8,30.8,0.0,0.0,0.0,0.0,0.0,,26,SP2026,Masoud Riazi
PETE 306,Reservoir Engineering II,1L,26,2.96,0.63,3.0,15.4,65.4,19.2,0.0,0.0,0.0,0.0,0.0,,26,SP2026,Randy Hazlett
PETE 307,Production Engineering,1L,29,3.0,0.75,3.33,24.1,51.7,20.7,3.4,0.0,0.0,0.0,0.0,,29,SP2026,Shams Kalam
PETE 311,Reservoir Simulation,1L,24,3.5,0.43,3.67,58.3,41.7,0.0,0.0,0.0,0.0,0.0,0.0,,24,SP2026,Mian UmerShafiq
PETE 404,Petroleum Geomechanics,1L,16,2.73,0.35,2.67,0.0,66.7,22.2,0.0,0.0,0.0,0.0,0.0,,18,SP2026,Ali Shafiei
PETE 407,Capstone Design Project II,1IS,18,3.72,0.29,3.67,72.2,27.8,0.0,0.0,0.0,0.0,0.0,0.0,,18,SP2026,Mian UmerShafiq
MINE 201,Mineral Processing,1L,15,2.73,0.98,3.0,6.7,66.7,13.3,6.7,6.7,0.0,0.0,0.0,,15,SP2026,Ata Akcil
MINE 303,Mine Services andMaterials Handling,1L,9,3.26,0.5,3.33,33.3,55.6,11.1,0.0,0.0,0.0,0.0,0.0,,9,SP2026,Amoussou CoffiAdoko
MINE 304,Resource Estimation,1L,17,2.79,0.59,2.67,11.8,64.7,23.5,0.0,0.0,0.0,0.0,0.0,,17,SP2026,NasserMadaniesfahani
MINE 305,Rock Breakage,1L,9,3.37,0.45,3.33,33.3,66.7,0.0,0.0,0.0,0.0,0.0,0.0,,9,SP2026,Saffet Yagiz
MINE 306,Underground MiningSystems and Design,1L,9,3.07,0.66,3.0,33.3,44.4,22.2,0.0,0.0,0.0,0.0,0.0,,9,SP2026,Fidelis Suorineni
MINE 307,Surface Mining System andDesign,1L,9,2.78,0.73,3.0,22.2,55.6,22.2,0.0,0.0,0.0,0.0,0.0,,9,SP2026,Ali Mortazavi
MINE 403,Mine Risk Management,1L,6,2.72,1.37,3.33,16.7,66.7,0.0,0.0,16.7,0.0,0.0,0.0,,6,SP2026,Sergei Sabanov
MINE 404,"Health, Safety andSustainability in Mining",1L,11,2.94,1.05,3.33,18.2,63.6,9.1,0.0,9.1,0.0,0.0,0.0,,11,SP2026,Sergei Sabanov
GEOL 101,Fundamentals of Geology,1L,79,3.19,0.71,3.33,37.0,48.1,11.1,0.0,1.2,0.0,0.0,0.0,,81,SP2026,George Mathews
GEOL 103,Introduction to Geology,1L,141,3.3,0.67,3.33,44.5,43.8,6.2,0.7,1.4,0.0,0.0,0.0,,146,SP2026,George Mathews
GEOL 204,Sedimentology andstrartigraphy,1L,11,3.36,1.22,4.0,63.6,27.3,0.0,0.0,9.1,0.0,0.0,0.0,,11,SP2026,Milovan Fustic
GEOL 205,Paleontology,1L,12,2.69,1.03,3.0,8.3,75.0,0.0,8.3,8.3,0.0,0.0,0.0,,12,SP2026,Davit Vasilyan
GEOL 301,Igneous and metamorphicpetrology,1L,10,2.53,1.11,3.0,10.0,50.0,20.0,10.0,10.0,0.0,0.0,0.0,,10,SP2026,Kamal Regmi
GEOL 304,Geophysics,1L,13,2.95,1.0,3.33,23.1,61.5,7.7,0.0,7.7,0.0,0.0,0.0,,13,SP2026,Mahmoud Leila
GEOL 306,Geodynamics,1L,11,3.48,0.48,3.33,45.5,54.5,0.0,0.0,0.0,0.0,0.0,0.0,,11,SP2026,SebastianusWillem Josef DenBrok
GEOL 307,Geographic InformationSystems,1L,21,3.43,0.34,3.33,47.6,52.4,0.0,0.0,0.0,0.0,0.0,0.0,,21,SP2026,Emil Bayramov
GEOL 309,Hydrogeology,1L,12,2.83,0.66,2.84,16.7,58.3,25.0,0.0,0.0,0.0,0.0,0.0,,12,SP2026,MarzhanBaigaliyeva
GEOL 403,Geostatistics,1L,22,3.5,0.27,3.5,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,,22,SP2026,Emil Bayramov
GEOL 405,Research Project II,1IS,12,3.36,0.61,3.5,50.0,41.7,8.3,0.0,0.0,0.0,0.0,0.0,,12,SP2026,SebastianusWillem Josef DenBrok
GEOL 411,Photography forGeosciences,1L,9,3.52,0.41,3.67,60.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,,10,SP2026,SebastianusWillem Josef DenBrok
SMG 400,Engineering Economics,1L,20,2.97,0.52,3.0,15.0,65.0,20.0,0.0,0.0,0.0,0.0,0.0,,20,SP2026,ZaureshAtakhanova
BIOL 101,Introductory Biology,1L,66,2.78,0.78,3.0,11.1,52.8,23.6,2.8,1.4,0.0,0.0,0.0,,72,SP2026,ZarinaSautbayeva
BIOL 101,Introductory Biology,2L,81,3.06,0.59,3.0,23.9,48.9,19.3,0.0,0.0,0.0,0.0,0.0,,88,SP2026,yingqiu Xie
BIOL 101,Introductory Biology,3L,78,2.73,1.01,3.0,22.5,38.8,27.5,1.2,7.5,0.0,0.0,0.0,,80,SP2026,Nurtilek Galimov
BIOL 101,Introductory Biology,4L,84,2.87,0.83,3.0,22.2,44.4,21.1,3.3,2.2,0.0,0.0,0.0,,90,SP2026,AigerimSoltabayeva
BIOL 110L,Modern Biology ILaboratory,2Lb,16,3.46,0.4,3.33,43.8,56.2,0.0,0.0,0.0,0.0,0.0,0.0,,16,SP2026,Burkitkan Akbay
BIOL 110L,Modern Biology ILaboratory,3Lb,17,3.06,0.43,3.0,17.6,76.5,5.9,0.0,0.0,0.0,0.0,0.0,,17,SP2026,Burkitkan Akbay
BIOL 110L,Modern Biology ILaboratory,4Lb,15,3.0,0.95,3.33,18.8,62.5,6.2,0.0,6.2,0.0,0.0,0.0,,16,SP2026,Nurtilek Galimov
BIOL 110L,Modern Biology ILaboratory,5Lb,15,3.2,0.45,3.33,25.0,62.5,6.2,0.0,0.0,0.0,0.0,0.0,,16,SP2026,ZarinaSautbayeva
BIOL 110L,Modern Biology ILaboratory,6Lb,17,3.31,0.61,3.33,47.1,47.1,0.0,5.9,0.0,0.0,0.0,0.0,,17,SP2026,ZarinaSautbayeva
BIOL 110,Modern Biology I,1L,13,2.36,0.83,2.33,7.7,38.5,38.5,15.4,0.0,0.0,0.0,0.0,,13,SP2026,Alexandr Pak
BIOL 110,Modern Biology I,2L,68,2.53,1.04,2.67,20.0,30.0,32.9,10.0,4.3,0.0,0.0,0.0,,70,SP2026,OlenaFilchakova
BIOL 120,Modern Biology II,1L,17,2.69,0.92,3.0,5.9,70.6,17.6,0.0,5.9,0.0,0.0,0.0,,17,SP2026,Alexandr Pak
BIOL 230,Human Anatomy andPhysiology I,1L,18,2.96,0.96,3.0,33.3,55.6,5.6,0.0,5.6,0.0,0.0,0.0,,18,SP2026,Sergey Yegorov
BIOL 301,Molecular Cell Biology,1L,7,3.24,0.83,3.33,42.9,42.9,14.3,0.0,0.0,0.0,0.0,0.0,,7,SP2026,Ivan Vorobyev
BIOL 301,Molecular Cell Biology,1L,51,3.2,0.38,3.33,23.5,70.6,5.9,0.0,0.0,0.0,0.0,0.0,,51,SP2026,Ivan Vorobyev
BIOL 305L,Introduction toMicrobiology Laboratory,2Lb,18,2.87,0.91,3.0,36.8,21.1,26.3,10.5,0.0,0.0,0.0,0.0,,19,SP2026,Nurtilek Galimov
BIOL 305,Introduction toMicrobiology,1L,26,2.95,0.5,3.0,11.5,69.2,19.2,0.0,0.0,0.0,0.0,0.0,,26,SP2026,DamiraKanayeva
BIOL 310,Immunology,1L,50,3.77,0.27,4.0,78.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,,50,SP2026,Timo Burster
BIOL 321,Bioethics,1L,23,2.8,0.5,2.67,12.5,54.2,29.2,0.0,0.0,0.0,0.0,0.0,,24,SP2026,Otilia Nuta
BIOL 331,Human Anatomy andPhysiology II,1L,23,3.26,0.54,3.33,34.8,56.5,8.7,0.0,0.0,0.0,0.0,0.0,,23,SP2026,Tursonjan Tokay
BIOL 333,Environmental Biology,1L,35,3.6,0.29,3.67,62.9,37.1,0.0,0.0,0.0,0.0,0.0,0.0,,35,SP2026,NatalieBarteneva
BIOL 341,Biochemistry I,1L,70,3.62,0.43,3.67,65.7,32.9,1.4,0.0,0.0,0.0,0.0,0.0,,70,SP2026,Timo Burster
BIOL 355,Critical ResearchReasoning,1L,20,3.23,0.38,3.33,19.0,71.4,4.8,0.0,0.0,0.0,0.0,0.0,,21,SP2026,Otilia Nuta
BIOL 355,Critical ResearchReasoning,2L,14,3.43,0.21,3.33,35.7,64.3,0.0,0.0,0.0,0.0,0.0,0.0,,14,SP2026,yingqiu Xie
BIOL 370,Genetics,1L,22,3.46,0.47,3.67,52.2,43.5,0.0,0.0,0.0,0.0,0.0,0.0,,23,SP2026,ZhanatMuminova
BIOL 425,Biomedical ResearchMethods,1L,20,2.82,1.04,2.84,33.3,28.6,23.8,9.5,0.0,0.0,0.0,4.8,,21,SP2026,Dos Sarbassov
BIOL 440,Neuroscience,1L,58,3.4,0.69,3.67,54.2,28.8,15.3,0.0,0.0,0.0,0.0,0.0,,59,SP2026,OlenaFilchakova
BIOL 445,Medical Microbiology,1L,37,3.54,0.47,3.67,52.6,42.1,2.6,0.0,0.0,0.0,0.0,0.0,,38,SP2026,ZhanatMuminova
BIOL 450,Food Microbiology,1L,16,3.5,0.37,3.33,41.2,52.9,0.0,0.0,0.0,0.0,0.0,0.0,,17,SP2026,DamiraKanayeva
BIOL 471,Light and Electronmicroscopy concepts andtechniques,1L,6,3.28,0.39,3.33,28.6,57.1,0.0,0.0,0.0,0.0,0.0,0.0,,7,SP2026,Ivan Vorobyev
BIOL 481,Neuroimmunology,1L,6,3.39,0.44,3.67,66.7,33.3,0.0,0.0,0.0,0.0,0.0,0.0,,6,SP2026,Sergey Yegorov
BIOL 492,Research Experience inBiology,1P,34,3.4,0.33,3.33,47.1,52.9,0.0,0.0,0.0,0.0,0.0,0.0,,34,SP2026,Dos Sarbassov
BIOL 492,Research Experience inBiology,2P,32,3.54,0.57,3.67,75.0,15.6,9.4,0.0,0.0,0.0,0.0,0.0,,32,SP2026,Tri Pham
CHEM 100,Introduction to Chemistry,1L,72,3.1,0.68,3.33,29.7,51.4,13.5,1.4,1.4,0.0,0.0,0.0,,74,SP2026,ZhannatAshikbayeva
CHEM 101L,General Chemistry I lab,1ChLb,24,3.06,0.91,3.33,41.7,37.5,16.7,0.0,4.2,0.0,0.0,0.0,,24,SP2026,AisuluZhanbossinova
CHEM 101L,General Chemistry I lab,2ChLb,12,2.97,0.61,3.16,25.0,41.7,33.3,0.0,0.0,0.0,0.0,0.0,,12,SP2026,Roza Oztopcu
CHEM 101L,General Chemistry I lab,4ChLb,19,3.47,0.46,3.67,52.6,42.1,5.3,0.0,0.0,0.0,0.0,0.0,,19,SP2026,Roza Oztopcu
CHEM 101L,General Chemistry I lab,6ChLb,20,2.37,1.17,2.67,14.3,42.9,19.0,4.8,14.3,0.0,0.0,0.0,,21,SP2026,Aliya Toleuova
CHEM 101L,General Chemistry I lab,7ChLb,20,2.28,0.99,2.5,0.0,47.6,38.1,0.0,9.5,0.0,0.0,0.0,,21,SP2026,Saule Issayeva
CHEM 101L,General Chemistry I lab,9ChLb,6,2.66,0.52,2.66,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,,6,SP2026,AkmaralSuleimenova
CHEM 101L,General Chemistry I lab,10ChLb,7,3.52,0.42,3.67,57.1,42.9,0.0,0.0,0.0,0.0,0.0,0.0,,7,SP2026,AisuluZhanbossinova
CHEM 101,General Chemistry I,1L,37,2.23,0.94,2.33,7.5,32.5,32.5,15.0,5.0,0.0,0.0,0.0,,40,SP2026,Khalil Amro
CHEM 101,General Chemistry I,2L,47,2.07,0.73,2.33,0.0,20.8,64.6,6.2,6.2,0.0,0.0,0.0,,48,SP2026,AkmaralSuleimenova
CHEM 101,General Chemistry I,3L,8,2.12,0.64,2.0,0.0,12.5,75.0,12.5,0.0,0.0,0.0,0.0,,8,SP2026,AkmaralSuleimenova
CHEM 102,General Chemistry II,1L,19,2.46,1.04,2.67,15.8,36.8,31.6,10.5,5.3,0.0,0.0,0.0,,19,SP2026,AigerimGalyamova
CHEM 102,General Chemistry II,2L,27,1.85,1.36,2.0,14.8,14.8,37.0,7.4,25.9,0.0,0.0,0.0,,27,SP2026,Roza Oztopcu
CHEM 102,General Chemistry II,3L,40,2.43,0.87,2.67,5.0,50.0,30.0,12.5,2.5,0.0,0.0,0.0,,40,SP2026,AisuluZhanbossinova
CHEM 102,General Chemistry II,4L,19,2.35,1.0,2.33,15.8,31.6,31.6,15.8,5.3,0.0,0.0,0.0,,19,SP2026,SandugashKalybekkyzy
CHEM 102,General Chemistry II,5L,33,2.39,0.88,2.33,9.1,39.4,33.3,15.2,3.0,0.0,0.0,0.0,,33,SP2026,Aliya Toleuova
CHEM 102,General Chemistry II,6L,31,2.46,1.09,2.67,15.6,37.5,31.2,3.1,9.4,0.0,0.0,0.0,,32,SP2026,Aliya Toleuova
CHEM 102,General Chemistry II,7L,29,1.77,0.92,2.0,3.4,17.2,41.4,27.6,10.3,0.0,0.0,0.0,,29,SP2026,Ellina Mun
CHEM 105,Introduction toEnvironmental Science,1L,73,2.96,0.62,3.0,24.0,52.0,21.3,0.0,0.0,0.0,0.0,0.0,,75,SP2026,ZhannatAshikbayeva
CHEM 105,Introduction toEnvironmental Science,2L,73,3.23,0.47,3.33,30.1,63.0,6.8,0.0,0.0,0.0,0.0,0.0,,73,SP2026,ZhannatAshikbayeva
CHEM 105,Introduction toEnvironmental Science,3L,41,3.42,0.41,3.33,45.2,52.4,0.0,0.0,0.0,0.0,0.0,0.0,,42,SP2026,Saule Issayeva
CHEM 211L,Organic Chemistry I Lab,1Lb,5,3.53,0.56,3.67,60.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,,5,SP2026,Ozgur Oztopcu
CHEM 211L,Organic Chemistry I Lab,2Lb,5,2.27,1.38,2.33,16.7,16.7,33.3,0.0,16.7,0.0,0.0,0.0,,6,SP2026,Rauan Smail
CHEM 211,Organic Chemistry I,1L,5,1.67,1.25,2.0,0.0,20.0,40.0,20.0,20.0,0.0,0.0,0.0,,5,SP2026,SalimgereyAdilov
CHEM 211,Organic Chemistry I,1L,5,1.67,1.25,2.0,0.0,20.0,40.0,20.0,20.0,0.0,0.0,0.0,,5,SP2026,AhmedElkamhawy
CHEM 211,Organic Chemistry I,2L,18,2.59,1.03,2.84,16.7,50.0,16.7,11.1,5.6,0.0,0.0,0.0,,18,SP2026,SalimgereyAdilov
CHEM 211,Organic Chemistry I,2L,18,2.59,1.03,2.84,16.7,50.0,16.7,11.1,5.6,0.0,0.0,0.0,,18,SP2026,AhmedElkamhawy
CHEM 212L,Organic Chemistry II Lab,1ChLb,21,3.67,0.38,3.67,66.7,33.3,0.0,0.0,0.0,0.0,0.0,0.0,,21,SP2026,Ozgur Oztopcu
CHEM 212L,Organic Chemistry II Lab,2ChLb,13,3.41,0.44,3.33,38.5,53.8,7.7,0.0,0.0,0.0,0.0,0.0,,13,SP2026,Ozgur Oztopcu
CHEM 212L,Organic Chemistry II Lab,4ChLb,6,2.94,0.68,3.0,11.1,44.4,11.1,0.0,0.0,0.0,0.0,0.0,,9,SP2026,Rauan Smail
CHEM 212,Organic Chemistry II,1L,22,2.52,1.14,3.0,18.2,40.9,22.7,9.1,9.1,0.0,0.0,0.0,,22,SP2026,IrshadKammakakam
CHEM 212,Organic Chemistry II,2L,7,1.76,1.72,1.0,22.2,0.0,11.1,22.2,22.2,0.0,0.0,0.0,,9,SP2026,DavitHayrapetyan
CHEM 212,Organic Chemistry II,3L,24,2.92,0.94,3.0,25.0,50.0,16.7,4.2,4.2,0.0,0.0,0.0,,24,SP2026,IrshadKammakakam
CHEM 250,Descriptive InorganicChemistry,1L,39,2.94,1.09,3.33,32.6,34.9,16.3,0.0,7.0,0.0,0.0,0.0,,43,SP2026,Timur Atabaev
CHEM 320L,Instrumental Analysis Lab,1ChLb,27,3.42,0.27,3.33,37.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,,27,SP2026,RostislavBukasov
CHEM 320,Instrumental Analysis,1L,29,2.79,0.64,2.67,16.7,43.3,36.7,0.0,0.0,0.0,0.0,0.0,,30,SP2026,RostislavBukasov
CHEM 332L,Physical Chemistry II Lab,1ChLb,19,3.14,0.57,3.0,31.6,63.2,5.3,0.0,0.0,0.0,0.0,0.0,,19,SP2026,Haiyan Fan
CHEM 332,Physical Chemistry II,1L,23,2.57,0.7,2.33,17.4,26.1,52.2,4.3,0.0,0.0,0.0,0.0,,23,SP2026,Haiyan Fan
CHEM 341L,Biochemistry I Lab,1ChLb,20,2.87,0.62,3.0,20.0,45.0,35.0,0.0,0.0,0.0,0.0,0.0,,20,SP2026,AkmaralSuleimenova
CHEM 341L,Biochemistry I Lab,2ChLb,10,3.13,0.55,3.33,30.0,60.0,10.0,0.0,0.0,0.0,0.0,0.0,,10,SP2026,AkmaralSuleimenova
CHEM 380,Research Methods,1L,21,3.24,0.84,3.33,36.4,50.0,4.5,0.0,4.5,0.0,0.0,0.0,,22,SP2026,AndreyKhalimon
CHEM 380,Research Methods,2L,12,3.03,0.48,3.0,16.7,66.7,16.7,0.0,0.0,0.0,0.0,0.0,,12,SP2026,AndreyKhalimon
CHEM 400,Chemistry Seminar,1S,14,3.93,0.19,4.0,86.7,6.7,0.0,0.0,0.0,0.0,0.0,0.0,,15,SP2026,SalimgereyAdilov
CHEM 411,Advanced OrganicChemistry I,1L,20,3.07,0.7,3.0,36.4,27.3,27.3,0.0,0.0,0.0,0.0,9.1,,22,SP2026,DavitHayrapetyan
CHEM 431,Computational Chemistry,1L,6,3.89,0.17,4.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,6,SP2026,Mannix Balanay
CHEM 433,Surfactants and Colloids,1L,22,2.92,0.85,3.0,36.4,31.8,27.3,4.5,0.0,0.0,0.0,0.0,,22,SP2026,Vesselin Paunov
CHEM 445,Drug Discovery andDevelopment,1L,20,3.15,0.48,3.0,21.7,56.5,8.7,0.0,0.0,0.0,0.0,13.0,,23,SP2026,Ellina Mun
CHEM 445,Drug Discovery andDevelopment,1L,20,3.15,0.48,3.0,21.7,56.5,8.7,0.0,0.0,0.0,0.0,13.0,,23,SP2026,AhmedElkamhawy
CHEM 489,Directed Research II,1L,20,3.78,0.31,4.0,80.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,,20,SP2026,SalimgereyAdilov
CHEM 490,Nanochemistry,1L,7,3.29,0.65,3.33,42.9,42.9,14.3,0.0,0.0,0.0,0.0,0.0,,7,SP2026,Timur Atabaev
MATH 109,Mathematical Discovery,1L,55,3.33,0.76,3.67,50.0,28.3,11.7,1.7,0.0,0.0,0.0,0.0,,60,SP2026,Catalina Troshev
MATH 109,Mathematical Discovery,2L,40,3.38,0.89,3.67,56.1,29.3,7.3,2.4,2.4,0.0,0.0,0.0,,41,SP2026,Catalina Troshev
MATH 161,Calculus I,1L,228,2.81,1.06,3.0,29.4,42.4,15.6,3.9,7.4,0.0,0.0,0.0,,231,SP2026,Amin Esfahani
MATH 161,Calculus I,2L,257,3.04,0.9,3.33,35.1,42.4,14.5,2.3,3.8,0.0,0.0,0.0,,262,SP2026,Andrey Melnikov
MATH 162,Calculus II,1L,153,2.63,1.09,3.0,22.2,43.0,15.2,8.2,8.2,0.0,0.0,0.0,,158,SP2026,Manat Mustafa
MATH 162,Calculus II,2L,197,2.45,1.08,2.67,18.1,33.3,26.2,9.0,7.1,0.0,0.0,0.0,,210,SP2026,Samat Kassabek
MATH 162,Calculus II,3L,201,2.63,1.0,2.67,19.7,40.4,24.5,6.2,5.8,0.0,0.0,0.0,,208,SP2026,Yerlan Amanbek
MATH 162,Calculus II,4L,207,2.48,1.02,2.67,14.3,42.9,27.1,7.1,7.1,0.0,0.0,0.0,,210,SP2026,Samat Kassabek
MATH 251,Discrete Mathematics,1L,68,2.66,1.06,3.0,23.9,33.8,26.8,5.6,5.6,0.0,0.0,0.0,,71,SP2026,AigerimMadiyeva
MATH 251,Discrete Mathematics,2L,72,2.51,1.16,2.67,22.2,38.9,18.1,11.1,9.7,0.0,0.0,0.0,,72,SP2026,AigerimMadiyeva
MATH 263,Calculus III,1L,62,2.61,0.99,2.67,18.8,39.1,28.1,4.7,6.2,0.0,1.6,0.0,,64,SP2026,BibinurShupeyeva
MATH 273,Linear Algebra withApplications,2L,98,3.51,0.49,3.67,60.2,36.7,3.1,0.0,0.0,0.0,0.0,0.0,,98,SP2026,Viktor Ten
MATH 273,Linear Algebra withApplications,3L,90,3.58,0.42,3.67,63.3,34.4,2.2,0.0,0.0,0.0,0.0,0.0,,90,SP2026,Viktor Ten
MATH 274,Introduction to DifferentialEquations,1L,69,2.54,1.01,2.67,16.7,40.3,25.0,8.3,5.6,0.0,0.0,0.0,,72,SP2026,AchenefTesfahun
MATH 274,Introduction to DifferentialEquations,2L,58,2.83,0.95,3.0,21.5,36.9,23.1,4.6,3.1,0.0,1.5,0.0,,65,SP2026,Dongming Wei
MATH 275,Mathematics for ArtificialIntelligence,1L,46,2.8,1.3,3.33,38.3,31.9,12.8,2.1,12.8,0.0,0.0,0.0,,47,SP2026,Manat Mustafa
MATH 302,Abstract Algebra I,1L,68,2.36,1.14,2.33,21.9,20.5,27.4,17.8,5.5,0.0,0.0,0.0,,73,SP2026,Eunghyun Lee
MATH 310,Applied Statistical Methods,1L,58,2.81,1.14,3.0,32.3,32.3,17.7,3.2,8.1,0.0,0.0,0.0,,62,SP2026,BibinurShupeyeva
MATH 321,Probability,1L,54,2.12,0.91,2.0,3.7,31.5,37.0,24.1,3.7,0.0,0.0,0.0,,54,SP2026,ZhansayaTleuliyeva
MATH 321,Probability,2L,89,2.4,0.94,2.67,13.5,37.1,31.5,14.6,3.4,0.0,0.0,0.0,,89,SP2026,ZhansayaTleuliyeva
MATH 321,Probability,3L,82,2.12,1.06,2.0,9.4,24.7,37.6,15.3,9.4,0.0,0.0,0.0,,85,SP2026,ZhansayaTleuliyeva
MATH 321,Probability,4L,45,1.91,1.07,2.0,6.5,17.4,45.7,15.2,13.0,0.0,0.0,0.0,,46,SP2026,AigerimMadiyeva
MATH 322,Mathematical Statistics,1L,55,3.0,0.92,3.0,33.9,35.6,18.6,3.4,1.7,0.0,0.0,0.0,,59,SP2026,Kerem Ugurlu
MATH 350,Research Methods,1L,71,3.49,0.5,3.67,56.0,37.3,0.0,0.0,1.3,0.0,0.0,0.0,,75,SP2026,DurvudkhanSuragan
MATH 350,Research Methods,2L,77,3.62,0.33,3.67,67.9,30.8,0.0,0.0,0.0,0.0,0.0,0.0,,78,SP2026,DurvudkhanSuragan
MATH 351,Numerical Methods withApplications,1L,20,3.02,0.91,3.0,33.3,33.3,23.8,4.8,0.0,0.0,0.0,0.0,,21,SP2026,Alejandro JavierCastro Castilla
MATH 351,Numerical Methods withApplications,2L,57,2.84,0.88,3.0,20.7,51.7,20.7,1.7,3.4,0.0,0.0,0.0,,58,SP2026,Yerlan Amanbek
MATH 361,Real Analysis I,1L,71,2.21,0.86,2.0,6.8,24.3,47.3,14.9,2.7,0.0,0.0,0.0,,74,SP2026,Adilbek Kairzhan
MATH 361,Real Analysis I,2L,66,2.25,0.76,2.33,5.8,26.1,52.2,10.1,1.4,0.0,0.0,0.0,,69,SP2026,Adilbek Kairzhan
MATH 407,Graph Theory,1L,61,3.47,0.7,3.67,61.9,27.0,6.3,0.0,1.6,0.0,0.0,0.0,,63,SP2026,Adilet Otemissov
MATH 411,Linear Programming,1L,72,3.02,0.73,3.33,23.0,52.7,20.3,0.0,1.4,0.0,0.0,0.0,,74,SP2026,Adilet Otemissov
MATH 412,Nonlinear Optimization,1L,74,3.09,0.77,3.16,29.6,43.2,16.0,2.5,0.0,0.0,0.0,0.0,,81,SP2026,RustemTakhanov
MATH 423,Actuarial Mathematics II,1L,73,2.77,0.79,3.0,18.7,45.3,28.0,4.0,1.3,0.0,0.0,0.0,,75,SP2026,Dongming Wei
MATH 440,Regression Analysis,1L,81,3.61,0.29,3.67,70.7,28.0,0.0,0.0,0.0,0.0,0.0,0.0,,82,SP2026,Piotr SebastianSkrzypacz
MATH 455,Stochastic Calculus,1L,60,2.87,1.15,3.34,46.2,12.3,23.1,6.2,4.6,0.0,0.0,0.0,,65,SP2026,Kerem Ugurlu
MATH 456,Introduction to Lie Groupsand Representations,1L,11,3.12,0.52,3.0,16.7,66.7,8.3,0.0,0.0,0.0,0.0,0.0,,12,SP2026,ZhibekKadyrsizova
MATH 461,Real Analysis II,1L,31,3.6,0.45,3.67,60.0,25.7,2.9,0.0,0.0,0.0,0.0,0.0,,35,SP2026,Eunghyun Lee
MATH 462,Advanced Linear Algebra,1L,45,2.48,1.22,2.67,20.7,24.1,12.1,15.5,5.2,0.0,0.0,0.0,,58,SP2026,ZhibekKadyrsizova
