course_code,course_title,section,grades_count,avg_gpa,std_dev,median_gpa,pct_A,pct_B,pct_C,pct_D,pct_F,pct_P,pct_I,pct_AU,pct_W_AW,letters_count,term,faculty
GEOL 401,Petroleum Geology andGeochemistry,1L,27,2.9,0.68,3.0,22.2,48.1,29.6,0.0,0.0,0.0,0.0,0.0,0.0,27,FA2025,Milovan Fustic
GEOL 402,Water ResourceManagement,1L,16,2.98,0.58,3.0,31.2,43.8,25.0,0.0,0.0,0.0,0.0,0.0,0.0,16,FA2025,MarzhanBaigaliyeva
GEOL 404,Research Project I,1P,12,3.42,0.62,3.5,50.0,41.7,8.3,0.0,0.0,0.0,0.0,0.0,0.0,12,FA2025,SebastianusWillem JosefDen Brok
MINE 301,Mine Surveying andGeographic InformationSystems,1L,18,3.5,0.33,3.33,36.8,57.9,0.0,0.0,0.0,0.0,0.0,5.3,0.0,19,FA2025,Emil Bayramov
MINE 302,Geomechanics,1L,12,2.36,0.87,2.67,0.0,58.3,33.3,0.0,8.3,0.0,0.0,0.0,0.0,12,FA2025,FidelisSuorineni
MINE 401,Mining GeotechnicalEngineering,1L,10,2.7,1.08,2.84,20.0,60.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,10,FA2025,Ali Mortazavi
MINE 402,Mine Planning,1L,9,2.93,0.7,3.0,22.2,55.6,22.2,0.0,0.0,0.0,0.0,0.0,0.0,9,FA2025,NasserMadaniesfahani
MINE 403,Coal Mining,1L,9,2.52,0.88,2.33,11.1,33.3,44.4,11.1,0.0,0.0,0.0,0.0,0.0,9,FA2025,FidelisSuorineni
MINE 405,Mine Ventilation,1L,10,2.87,1.08,3.33,20.0,70.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10,FA2025,Sergei Sabanov
MINE 489,Mine Design Project I,1S,9,3.3,0.26,3.33,22.2,77.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,FA2025,Sergei Sabanov
SMG 200/ECON 220,Resource Economics,1L,25,2.67,0.78,3.0,8.0,64.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,25,FA2025,ZaureshAtakhanova
SMG 200/ECON 220,Resource Economics,2L,27,2.85,0.5,3.0,7.1,67.9,21.4,0.0,0.0,0.0,0.0,0.0,3.6,28,FA2025,ZaureshAtakhanova
SMG 100,Introduction to NaturalResources Extraction,1L,97,2.97,0.62,3.0,21.6,57.7,20.6,0.0,0.0,0.0,0.0,0.0,0.0,97,FA2025,Randy Hazlett
SMG 200/ECON 220,Resource Economics,1L,25,2.67,0.78,3.0,8.0,64.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,25,FA2025,ZaureshAtakhanova
SMG 200/ECON 220,Resource Economics,2L,27,2.85,0.5,3.0,7.1,67.9,21.4,0.0,0.0,0.0,0.0,0.0,3.6,28,FA2025,ZaureshAtakhanova
SMG 210,Strength of Materials,1L,36,2.86,0.83,3.0,18.9,48.6,27.0,0.0,2.7,0.0,0.0,0.0,2.7,37,FA2025,Amoussou CoffiAdoko
BIOL 101,Introductory Biology,1L,88,2.91,0.71,3.0,20.9,50.5,19.8,5.5,0.0,0.0,0.0,0.0,3.3,91,FA2025,Sergey Yegorov
BIOL 101,Introductory Biology,2L,84,2.71,0.73,2.67,11.5,55.2,25.3,3.4,1.1,0.0,0.0,0.0,3.4,87,FA2025,Burkitkan Akbay
BIOL 101,Introductory Biology,3L,85,2.91,0.73,3.0,21.6,52.3,19.3,2.3,1.1,0.0,0.0,0.0,3.4,88,FA2025,ZarinaSautbayeva
BIOL 101,Introductory Biology,4L,88,2.76,0.59,2.84,8.9,57.8,28.9,2.2,0.0,0.0,0.0,0.0,2.2,90,FA2025,NurtilekGalimov
BIOL 101,Introductory Biology,5L,83,2.87,0.58,3.0,10.7,61.9,25.0,1.2,0.0,0.0,0.0,0.0,1.2,84,FA2025,RadmirSarsenov
BIOL 105,General Biology,1L,89,2.74,0.68,2.67,14.1,48.9,30.4,3.3,0.0,0.0,1.1,0.0,2.2,92,FA2025,RadmirSarsenov
BIOL 110,Modern Biology I,1L,13,2.82,0.74,3.0,15.4,53.8,30.8,0.0,0.0,0.0,0.0,0.0,0.0,13,FA2025,OlenaFilchakova
BIOL 120L,Modern Biology IILaboratory,1Lb,17,3.35,0.48,3.33,47.1,47.1,5.9,0.0,0.0,0.0,0.0,0.0,0.0,17,FA2025,ZarinaSautbayeva
BIOL 120L,Modern Biology IILaboratory,2Lb,16,3.44,0.29,3.33,43.8,56.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,FA2025,NurtilekGalimov
BIOL 120L,Modern Biology IILaboratory,3Lb,17,3.39,0.61,3.67,52.9,41.2,0.0,5.9,0.0,0.0,0.0,0.0,0.0,17,FA2025,ZarinaSautbayeva
BIOL 120L,Modern Biology IILaboratory,4Lb,7,3.0,0.0,3.0,0.0,87.5,0.0,0.0,0.0,0.0,0.0,0.0,12.5,8,FA2025,RadmirSarsenov
BIOL 120,Modern Biology II,1L,65,2.42,0.88,2.33,9.0,37.3,38.8,9.0,3.0,0.0,0.0,0.0,3.0,67,FA2025,Alexandr Pak
BIOL 230,Human Anatomy andPhysiology I,1L,36,3.22,0.44,3.33,30.6,66.7,2.8,0.0,0.0,0.0,0.0,0.0,0.0,36,FA2025,Tursonjan Tokay
BIOL 301,Molecular Cell Biology,1L,38,3.26,0.47,3.33,34.2,60.5,5.3,0.0,0.0,0.0,0.0,0.0,0.0,38,FA2025,Ivan Vorobyev
BIOL 305,Introduction toMicrobiology,1L,19,2.91,0.79,3.0,10.5,78.9,5.3,0.0,5.3,0.0,0.0,0.0,0.0,19,FA2025,DamiraKanayeva
BIOL 305L,Introduction toMicrobiology Laboratory,2Lb,18,3.15,0.64,3.33,38.9,44.4,16.7,0.0,0.0,0.0,0.0,0.0,0.0,18,FA2025,NurtilekGalimov
BIOL 305L,Introduction toMicrobiology Laboratory,3Lb,14,3.36,0.55,3.5,46.7,33.3,13.3,0.0,0.0,0.0,0.0,0.0,6.7,15,FA2025,Burkitkan Akbay
BIOL 305,Introduction toMicrobiology,1L,46,3.09,0.53,3.16,21.7,60.9,17.4,0.0,0.0,0.0,0.0,0.0,0.0,46,FA2025,DamiraKanayeva
BIOL 310,Immunology,1L,7,3.76,0.37,4.0,85.7,14.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,FA2025,Timo Burster
BIOL 320,Developmental Biology,1L,7,3.71,0.62,4.0,85.7,0.0,14.3,0.0,0.0,0.0,0.0,0.0,0.0,7,FA2025,ZhanatMuminova
BIOL 321,Bioethics,1L,15,3.05,0.37,3.0,13.3,86.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,FA2025,Otilia Nuta
BIOL 340,Introduction toBioinformatics with Lab,1L,15,3.78,0.27,4.0,80.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,FA2025,Ulykbek Kairov
BIOL 341,Biochemistry I,1L,43,3.64,0.44,3.67,72.1,25.6,2.3,0.0,0.0,0.0,0.0,0.0,0.0,43,FA2025,Timo Burster
BIOL 355,Critical ResearchReasoning,1L,13,3.46,0.22,3.33,42.9,50.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,14,FA2025,yingqiu Xie
BIOL 355,Critical ResearchReasoning,3L,16,3.19,0.32,3.16,18.8,81.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,FA2025,yingqiu Xie
BIOL 355,Critical ResearchReasoning,4L,50,3.86,0.16,4.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,FA2025,Jeanette KunzHalder
BIOL 355,Critical ResearchReasoning,4L,50,3.86,0.16,4.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,FA2025,KamilyaKokabi
BIOL 363,Structural Bioinformatics,1L,24,4.0,0.0,4.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,FA2025,FerdinandMolnar
BIOL 370,Genetics,1L,38,3.5,0.67,3.67,65.8,23.7,10.5,0.0,0.0,0.0,0.0,0.0,0.0,38,FA2025,ZhanatMuminova
BIOL 380,Biology of Behavior,1L,32,3.33,0.4,3.33,37.5,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,FA2025,Tursonjan Tokay
BIOL 385,Cell signaling: principlesand mechanisms,1L,30,2.99,0.81,3.0,30.0,53.3,13.3,0.0,3.3,0.0,0.0,0.0,0.0,30,FA2025,Alexandr Pak
BIOL 452,Biology of Cancer,1L,43,3.41,0.33,3.33,36.4,59.1,2.3,0.0,0.0,0.0,0.0,0.0,2.3,44,FA2025,EugenePonomarev
BIOL 456,Biology Research Design,2S,20,3.3,0.36,3.33,28.6,61.9,4.8,0.0,0.0,0.0,0.0,0.0,4.8,21,FA2025,Tri Pham
BIOL 456,Biology Research Design,4S,32,3.55,0.48,3.67,65.6,31.2,3.1,0.0,0.0,0.0,0.0,0.0,0.0,32,FA2025,EugenePonomarev
BIOL 460,Human Parasitology,1L,23,3.68,0.52,4.0,78.3,17.4,4.3,0.0,0.0,0.0,0.0,0.0,0.0,23,FA2025,ZhanatMuminova
CHEM 100,Introduction to Chemistry,1L,68,3.27,0.56,3.33,41.4,45.7,10.0,0.0,0.0,0.0,0.0,0.0,2.9,70,FA2025,ZhannatAshikbayeva
CHEM 100,Introduction to Chemistry,2L,50,3.45,0.57,3.67,60.0,32.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,50,FA2025,ZhannatAshikbayeva
CHEM 101L,General Chemistry I lab,1ChLb,21,2.98,0.76,3.0,29.2,33.3,25.0,0.0,0.0,0.0,0.0,0.0,12.5,24,FA2025,Roza Oztopcu
CHEM 101L,General Chemistry I lab,3ChLb,16,2.81,0.76,2.84,23.5,29.4,35.3,5.9,0.0,0.0,0.0,0.0,5.9,17,FA2025,Roza Oztopcu
CHEM 101L,General Chemistry I lab,4ChLb,21,2.86,0.86,3.0,13.0,60.9,13.0,0.0,4.3,0.0,0.0,0.0,8.7,23,FA2025,AisuluZhanbossinova
CHEM 101L,General Chemistry I lab,5ChLb,10,3.07,0.58,3.16,27.3,45.5,18.2,0.0,0.0,0.0,0.0,0.0,9.1,11,FA2025,SandugashKalybekkyzy
CHEM 101L,General Chemistry I lab,6ChLb,11,3.03,0.5,3.0,16.7,66.7,8.3,0.0,0.0,0.0,0.0,0.0,8.3,12,FA2025,Rauan Smail
CHEM 101L,General Chemistry I lab,7ChLb,22,2.82,0.75,2.84,21.7,47.8,21.7,4.3,0.0,0.0,0.0,0.0,4.3,23,FA2025,Roza Oztopcu
CHEM 101L,General Chemistry I lab,8ChLb,10,3.13,0.48,3.16,27.3,54.5,9.1,0.0,0.0,0.0,0.0,0.0,9.1,11,FA2025,Aliya Toleuova
CHEM 101L,General Chemistry I lab,9ChLb,11,3.0,0.58,3.0,15.4,53.8,15.4,0.0,0.0,0.0,0.0,0.0,15.4,13,FA2025,AkmaralSuleimenova
CHEM 101L,General Chemistry I lab,10ChLb,20,3.18,0.6,3.33,28.6,52.4,14.3,0.0,0.0,0.0,0.0,0.0,4.8,21,FA2025,AkmaralSuleimenova
CHEM 101L,General Chemistry I lab,11ChLb,17,2.86,0.46,3.0,5.9,76.5,17.6,0.0,0.0,0.0,0.0,0.0,0.0,17,FA2025,ZhannatAshikbayeva
CHEM 101L,General Chemistry I lab,12ChLb,13,2.87,0.73,3.0,5.9,52.9,11.8,5.9,0.0,0.0,0.0,0.0,23.5,17,FA2025,Rauan Smail
CHEM 101L,General Chemistry I lab,13ChLb,14,3.28,0.5,3.33,26.7,60.0,6.7,0.0,0.0,0.0,0.0,0.0,6.7,15,FA2025,Rauan Smail
CHEM 101,General Chemistry I,1L,27,1.9,1.01,1.67,5.9,14.7,38.2,11.8,8.8,0.0,2.9,0.0,17.6,34,FA2025,Khalil Amro
CHEM 101,General Chemistry I,2L,65,2.55,0.74,2.67,9.2,46.2,36.9,6.2,1.5,0.0,0.0,0.0,0.0,65,FA2025,AisuluZhanbossinova
CHEM 101,General Chemistry I,3L,52,1.89,1.13,2.0,6.6,19.7,29.5,16.4,13.1,0.0,0.0,0.0,14.8,61,FA2025,AigerimGalyamova
CHEM 101,General Chemistry I,4L,64,2.58,0.8,2.67,9.1,51.5,25.8,9.1,1.5,0.0,0.0,0.0,3.0,66,FA2025,AkmaralSuleimenova
CHEM 101,General Chemistry I,5L,62,2.06,0.86,2.0,6.2,18.8,48.4,18.8,4.7,0.0,0.0,0.0,3.1,64,FA2025,Roza Oztopcu
CHEM 101,General Chemistry I,6L,62,2.24,0.87,2.33,6.2,37.5,32.8,17.2,3.1,0.0,0.0,0.0,3.1,64,FA2025,Rauan Smail
CHEM 102,General Chemistry II,1L,8,2.16,0.47,2.16,0.0,12.5,75.0,12.5,0.0,0.0,0.0,0.0,0.0,8,FA2025,Aliya Toleuova
CHEM 104,Introduction to Physicaland Chemical Sciences,1L,58,3.45,0.79,3.84,56.9,32.8,6.9,1.7,1.7,0.0,0.0,0.0,0.0,58,FA2025,Timur Atabaev
CHEM 211L,Organic Chemistry I Lab,2Lb,22,3.44,0.47,3.5,47.8,43.5,4.3,0.0,0.0,0.0,0.0,0.0,4.3,23,FA2025,Ozgur Oztopcu
CHEM 211L,Organic Chemistry I Lab,3Lb,21,3.64,0.48,3.67,81.0,14.3,4.8,0.0,0.0,0.0,0.0,0.0,0.0,21,FA2025,Ozgur Oztopcu
CHEM 211L,Organic Chemistry I Lab,4Lb,6,2.83,1.17,3.0,33.3,33.3,16.7,16.7,0.0,0.0,0.0,0.0,0.0,6,FA2025,Ellina Mun
CHEM 211L,Organic Chemistry I Lab,5Lb,8,3.79,0.17,3.67,88.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1,9,FA2025,Ozgur Oztopcu
CHEM 211,Organic Chemistry I,1L,19,2.54,1.14,2.67,21.1,36.8,31.6,0.0,10.5,0.0,0.0,0.0,0.0,19,FA2025,AhmedElkamhawy
CHEM 211,Organic Chemistry I,2L,39,3.13,0.8,3.33,41.0,46.2,10.3,0.0,2.6,0.0,0.0,0.0,0.0,39,FA2025,IrshadKammakakam
CHEM 211,Organic Chemistry I,3L,34,2.91,0.85,3.0,26.5,52.9,11.8,5.9,2.9,0.0,0.0,0.0,0.0,34,FA2025,IrshadKammakakam
CHEM 211,Organic Chemistry I,4L,11,1.91,1.77,1.67,25.0,16.7,8.3,8.3,33.3,0.0,0.0,0.0,8.3,12,FA2025,SalimgereyAdilov
CHEM 212L,Organic Chemistry II Lab,1ChLb,12,3.03,0.58,3.0,25.0,58.3,16.7,0.0,0.0,0.0,0.0,0.0,0.0,12,FA2025,DavitHayrapetyan
CHEM 212,Organic Chemistry II,1L,14,1.81,1.51,1.84,20.0,6.7,26.7,13.3,26.7,0.0,0.0,0.0,6.7,15,FA2025,DavitHayrapetyan
CHEM 220,Quantitative ChemicalAnalysis,1L,24,2.81,0.92,3.16,20.8,50.0,20.8,4.2,4.2,0.0,0.0,0.0,0.0,24,FA2025,RostislavBukasov
CHEM 220,Quantitative ChemicalAnalysis,1L,32,2.98,0.76,2.84,28.1,40.6,28.1,3.1,0.0,0.0,0.0,0.0,0.0,32,FA2025,RostislavBukasov
CHEM 331L,Physical Chemistry Lab,1ChLb,22,2.89,1.24,3.33,21.7,60.9,0.0,0.0,13.0,0.0,0.0,0.0,4.3,23,FA2025,Haiyan Fan
CHEM 331,Physical Chemistry I,1L,25,2.59,0.56,2.67,3.7,55.6,29.6,3.7,0.0,0.0,0.0,3.7,3.7,27,FA2025,Haiyan Fan
CHEM 341,Biochemistry I,1L,32,2.42,0.7,2.5,6.2,43.8,43.8,3.1,3.1,0.0,0.0,0.0,0.0,32,FA2025,AhmedElkamhawy
CHEM 350,Advanced InorganicChemistry,1L,24,2.88,0.59,3.0,16.7,58.3,25.0,0.0,0.0,0.0,0.0,0.0,0.0,24,FA2025,AndreyKhalimon
CHEM 350,Advanced InorganicChemistry,1L,26,2.59,0.62,2.33,11.5,34.6,53.8,0.0,0.0,0.0,0.0,0.0,0.0,26,FA2025,AndreyKhalimon
CHEM 410,Structural Spectroscopy,1L,11,3.27,0.68,3.0,41.7,33.3,16.7,0.0,0.0,0.0,0.0,0.0,8.3,12,FA2025,SalimgereyAdilov
CHEM 432,Introduction toCheminformatics andComputer aided drugdesign,1L,5,3.8,0.18,3.67,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,FA2025,Mannix Balanay
CHEM 440,Pharmaceutical andMedicinal Chemistry,1L,27,2.69,0.71,2.67,11.1,44.4,40.7,3.7,0.0,0.0,0.0,0.0,0.0,27,FA2025,Ellina Mun
CHEM 440,Pharmaceutical andMedicinal Chemistry,1L,27,2.69,0.71,2.67,11.1,44.4,40.7,3.7,0.0,0.0,0.0,0.0,0.0,27,FA2025,AhmedElkamhawy
CHEM 471,Environmental Chemistry,1L,27,3.57,0.24,3.67,53.6,42.9,0.0,0.0,0.0,0.0,0.0,0.0,3.6,28,FA2025,Mannix Balanay
CHEM 488,Directed Research I,1Lb,16,3.56,0.4,3.5,47.1,47.1,0.0,0.0,0.0,0.0,0.0,0.0,5.9,17,FA2025,Timur Atabaev
MATH 161,Calculus I,1L,269,2.49,1.16,2.67,19.2,39.9,22.9,5.9,11.4,0.0,0.0,0.0,0.7,271,FA2025,AchenefTesfahun
MATH 161,Calculus I,2L,269,2.61,1.05,2.67,20.7,42.1,22.1,7.4,7.0,0.0,0.4,0.0,0.4,271,FA2025,AchenefTesfahun
MATH 161,Calculus I,3L,261,2.29,1.12,2.67,10.7,39.6,27.4,6.3,12.6,0.0,0.0,0.0,3.3,270,FA2025,ArdakKashkynbayev
MATH 161,Calculus I,4L,262,2.14,1.18,2.33,10.4,33.2,30.6,7.8,15.7,0.0,0.0,0.0,2.2,268,FA2025,Yerlan Amanbek
MATH 162,Calculus II,1L,84,1.77,1.17,2.0,6.3,18.9,24.2,24.2,14.7,0.0,0.0,0.0,11.6,95,FA2025,BibinurShupeyeva
MATH 251,Discrete Mathematics,1L,60,2.8,0.93,2.84,25.0,32.4,26.5,1.5,2.9,0.0,0.0,0.0,11.8,68,FA2025,ZhanbotaMyrzakul
MATH 251,Discrete Mathematics,2L,97,3.06,0.96,3.33,43.3,32.0,18.6,2.1,4.1,0.0,0.0,0.0,0.0,97,FA2025,CatalinaTroshev
MATH 251,Discrete Mathematics,3L,56,3.14,0.96,3.33,46.4,33.9,14.3,1.8,3.6,0.0,0.0,0.0,0.0,56,FA2025,CatalinaTroshev
MATH 251,Discrete Mathematics,4L,58,3.0,0.85,3.0,31.8,37.9,13.6,1.5,3.0,0.0,0.0,0.0,12.1,66,FA2025,ZhanbotaMyrzakul
MATH 263,Calculus III,1L,67,3.04,0.68,3.0,27.9,47.1,20.6,2.9,0.0,0.0,0.0,0.0,1.5,68,FA2025,AndreyMelnikov
MATH 263,Calculus III,2L,61,2.93,0.75,3.0,25.8,51.6,14.5,6.5,0.0,0.0,0.0,0.0,1.6,62,FA2025,AndreyMelnikov
MATH 263,Calculus III,3L,63,2.92,1.04,3.33,33.8,36.9,18.5,1.5,6.2,0.0,0.0,0.0,3.1,65,FA2025,Amin Esfahani
MATH 273,Linear Algebra withApplications,2L,90,2.76,0.62,2.84,10.9,52.2,32.6,2.2,0.0,0.0,0.0,0.0,2.2,92,FA2025,Viktor Ten
MATH 273,Linear Algebra withApplications,4L,58,2.78,0.93,3.0,23.3,38.3,26.7,5.0,3.3,0.0,0.0,0.0,3.3,60,FA2025,ZhanbotaMyrzakul
MATH 273,Linear Algebra withApplications,5L,48,2.77,0.99,3.0,22.0,44.0,18.0,8.0,4.0,0.0,0.0,0.0,4.0,50,FA2025,ZhansayaTleuliyeva
MATH 273,Linear Algebra withApplications,6L,49,2.69,0.96,2.67,22.0,44.0,18.0,12.0,2.0,0.0,0.0,0.0,2.0,50,FA2025,ZhansayaTleuliyeva
MATH 273,Linear Algebra withApplications,7L,59,2.71,0.9,3.0,13.6,51.5,16.7,3.0,4.5,0.0,0.0,0.0,10.6,66,FA2025,ZhansayaTleuliyeva
MATH 274,Introduction toDifferential Equations,1L,53,2.27,1.44,2.67,26.7,18.3,15.0,11.7,16.7,0.0,0.0,0.0,11.7,60,FA2025,Adilet Otemissov
MATH 274,Introduction toDifferential Equations,2L,43,2.31,1.26,2.33,16.7,27.1,27.1,6.2,12.5,0.0,0.0,0.0,10.4,48,FA2025,AigerimMadiyeva
MATH 274,Introduction toDifferential Equations,3L,69,2.57,1.01,2.67,18.6,37.1,28.6,10.0,4.3,0.0,0.0,0.0,1.4,70,FA2025,AigerimMadiyeva
MATH 301,Introduction to NumberTheory,1L,38,2.44,1.25,2.5,18.5,16.7,22.2,5.6,7.4,0.0,0.0,0.0,29.6,54,FA2025,DurvudkhanSuragan
MATH 302,Abstract Algebra I,1L,29,1.93,1.32,2.33,13.9,13.9,30.6,2.8,19.4,0.0,0.0,0.0,19.4,36,FA2025,Manat Mustafa
MATH 302,Abstract Algebra I,2L,59,2.12,1.04,2.33,6.6,31.1,41.0,6.6,11.5,0.0,0.0,0.0,3.3,61,FA2025,ZhibekKadyrsizova
MATH 310,Applied StatisticalMethods,1L,69,2.99,0.87,3.33,24.4,32.2,14.4,4.4,1.1,0.0,0.0,0.0,23.3,90,FA2025,BibinurShupeyeva
MATH 321,Probability,1L,58,3.04,0.94,3.33,40.0,40.0,8.3,6.7,1.7,0.0,0.0,0.0,3.3,60,FA2025,Erum Rehman
MATH 321,Probability,2L,84,3.22,0.62,3.33,42.9,41.7,14.3,1.2,0.0,0.0,0.0,0.0,0.0,84,FA2025,Viktor Ten
MATH 321,Probability,3L,55,3.49,0.48,3.67,51.8,44.6,1.8,0.0,0.0,0.0,0.0,0.0,1.8,56,FA2025,Viktor Ten
MATH 322,Mathematical Statistics,1L,57,3.04,0.78,3.0,28.3,50.0,15.0,0.0,1.7,0.0,0.0,0.0,5.0,60,FA2025,Erum Rehman
MATH 322,Mathematical Statistics,2L,54,3.07,0.81,3.0,32.1,44.6,16.1,1.8,1.8,0.0,0.0,0.0,3.6,56,FA2025,Kerem Ugurlu
MATH 323,Actuarial Mathematics I,1L,66,3.32,0.67,3.5,50.0,37.9,10.6,0.0,1.5,0.0,0.0,0.0,0.0,66,FA2025,Dongming Wei
MATH 351,Numerical Methods withApplications,1L,58,3.46,0.59,3.67,65.0,21.7,10.0,0.0,0.0,0.0,0.0,0.0,3.3,60,FA2025,Piotr SebastianSkrzypacz
MATH 361,Real Analysis I,1L,49,1.68,1.41,1.67,15.5,10.3,17.2,17.2,24.1,0.0,0.0,0.0,15.5,58,FA2025,Alejandro JavierCastro Castilla
MATH 371,Introduction toMathematical Biology,1L,51,2.8,0.86,3.0,20.8,41.5,28.3,3.8,1.9,0.0,0.0,0.0,3.8,53,FA2025,ArdakKashkynbayev
MATH 417,Cryptography,1L,13,2.69,1.35,3.0,16.0,20.0,8.0,0.0,8.0,0.0,0.0,0.0,48.0,25,FA2025,Manat Mustafa
MATH 424,Mathematical Finance,1L,64,2.57,1.05,2.67,13.6,43.9,28.8,3.0,7.6,0.0,0.0,0.0,3.0,66,FA2025,Tolga Etgu
MATH 425,Stochastic Processes,1L,56,2.15,1.24,2.0,17.7,19.4,30.6,9.7,12.9,0.0,0.0,0.0,9.7,62,FA2025,Kerem Ugurlu
MATH 446,Time Series Analysis,1L,70,3.73,0.27,3.67,77.1,22.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70,FA2025,Piotr SebastianSkrzypacz
MATH 449,Statistical Programming,1L,60,3.53,0.66,3.67,70.0,23.3,3.3,3.3,0.0,0.0,0.0,0.0,0.0,60,FA2025,RustemTakhanov
MATH 471,Nonlinear DifferentialEquations,1L,48,2.66,0.97,2.84,20.4,31.5,33.3,0.0,3.7,0.0,0.0,0.0,11.1,54,FA2025,AdilbekKairzhan
MATH 477,Applied Finite ElementMethods,1L,61,3.01,0.85,3.33,29.5,44.3,21.3,1.6,3.3,0.0,0.0,0.0,0.0,61,FA2025,Dongming Wei
MATH 480,Complex Analysis,1L,49,2.84,0.93,2.67,23.5,43.1,23.5,2.0,3.9,0.0,0.0,0.0,3.9,51,FA2025,Amin Esfahani
MATH 481,Partial DifferentialEquations,1L,17,2.75,0.95,3.0,17.6,52.9,23.5,0.0,5.9,0.0,0.0,0.0,0.0,17,FA2025,AdilbekKairzhan
MATH 490,Special Topics inMathematics I,1L,8,2.29,0.93,2.33,0.0,37.5,37.5,25.0,0.0,0.0,0.0,0.0,0.0,8,FA2025,ZhibekKadyrsizova
MATH 490,Special Topics inMathematics I,2L,5,3.8,0.3,4.0,80.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,FA2025,Eunghyun Lee
MATH 497,Directed Study inMathematics I,1L,4,3.5,0.58,3.5,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,5,FA2025,ZhibekKadyrsizova
PHYS 161,Physics I for Scientistsand Engineers withLaboratory,1L,170,3.07,0.71,3.0,23.6,61.5,9.8,1.7,1.1,0.0,0.0,0.0,2.3,174,FA2025,Kyunghwan Oh
PHYS 161,Physics I for Scientistsand Engineers withLaboratory,2L,171,3.08,0.71,3.0,25.3,58.6,10.9,2.3,1.1,0.0,0.0,0.0,1.7,174,FA2025,ErnazarAbdikamalov
PHYS 161,Physics I for Scientistsand Engineers withLaboratory,3L,173,2.95,0.89,3.0,22.5,59.0,8.4,3.4,3.9,0.0,0.0,0.0,2.8,178,FA2025,AlexanderTikhonov
PHYS 161,Physics I for Scientistsand Engineers withLaboratory,4L,176,3.06,0.73,3.0,27.1,55.9,14.1,1.1,1.1,0.0,0.0,0.0,0.6,177,FA2025,ZhandosUtegulov
PHYS 161,Physics I for Scientistsand Engineers withLaboratory,5L,169,3.04,0.66,3.0,19.9,68.4,7.0,2.3,1.2,0.0,0.0,0.0,1.2,171,FA2025,Marat Kaikanov
PHYS 201,Introductory Astronomy I,1L,33,2.68,1.02,3.0,11.4,45.5,9.1,2.3,6.8,0.0,0.0,0.0,25.0,44,FA2025,Dana Alina
PHYS 221,Classical Mechanics I,1L,17,3.08,1.14,3.33,35.0,35.0,5.0,5.0,5.0,0.0,0.0,0.0,15.0,20,FA2025,DanieleMalafarina
PHYS 221,Classical Mechanics I,1L,17,3.08,1.14,3.33,35.0,35.0,5.0,5.0,5.0,0.0,0.0,0.0,15.0,20,FA2025,RaynerRodriguezGuzman
PHYS 250,Introduction to NuclearScience and Technology,1L,37,3.65,0.69,4.0,67.5,22.5,0.0,0.0,2.5,0.0,0.0,0.0,7.5,40,FA2025,RaynerRodriguezGuzman
PHYS 261,Modern Physics withlaboratory,1L,21,2.64,0.97,2.67,26.1,30.4,21.7,13.0,0.0,0.0,0.0,0.0,8.7,23,FA2025,AskhatJumabekov
PHYS 315,Applied MathematicalMethods,1L,19,2.81,1.17,3.0,40.0,20.0,20.0,10.0,5.0,0.0,0.0,0.0,5.0,20,FA2025,Michael Good
PHYS 361,ClassicalElectrodynamics I,1L,6,3.61,0.33,3.5,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,FA2025,BakhtiyarOrazbayev
PHYS 395,Research Methods,1L,6,3.33,0.96,3.84,66.7,16.7,16.7,0.0,0.0,0.0,0.0,0.0,0.0,6,FA2025,AntonDesyatnikov
PHYS 421,Parallel Computing,1L,13,3.62,0.36,3.67,64.3,28.6,0.0,0.0,0.0,0.0,0.0,7.1,0.0,14,FA2025,Sergiy Bubin
PHYS 421,Parallel Computing,1L,13,3.62,0.36,3.67,64.3,28.6,0.0,0.0,0.0,0.0,0.0,7.1,0.0,14,FA2025,BekdauletShukirgaliyev
